target_redshift,redshift,output_name,node_index,merger_tree_index,is_central_galaxy,weight,stellar_mass_msun,log10_stellar_mass_msun,sfr_raw_msun_per_gyr,sfr_msun_per_year,log10_ssfr_per_year,black_hole_mass_msun,mdot_rest_msun_per_gyr,mdot_rest_g_per_s,radiative_efficiency_catalog,radiative_efficiency_used,rest_mass_power_erg_s,eddington_luminosity_erg_s,bolometric_luminosity_catalog_erg_s,bolometric_luminosity_erg_s,eddington_ratio_catalog,eddington_ratio,accretion_rate_eddington_paper,accretion_rate_eddington_galacticus,fraction_adaf,valid_accreting_black_hole,power_jet_galacticus,power_jet_erg_s,population_default,thin_disk_dominated
0.1,0.1,Output18,449,16278,True,7.76072967329e-07,51923012860.5,10.7153598847,5697196292.66,5.69719629266,-9.95969870168,2068255.1619,3.42815946935e-09,216056232.158,1.8212051389e-14,1.8212051389e-14,1.9418165755e+29,2.606001504e+44,3.5364463261e+15,3.5364463261e+15,1.35703924985e-29,1.35703924985e-29,7.45132561328e-16,7.46419744032e-16,1,True,616.215215323,3.883633151e+29,star_forming,False
0.1,0.1,Output18,631,16270,True,7.65525898986e-07,27184105056.3,10.4343150399,584944119.06,0.58494411906,-10.6672006609,4721982.48389,78.3381015023,4.937178447e+18,0.000184313424112,0.000184313424112,4.43731469759e+39,5.9496979297e+44,8.17856665776e+35,8.17856665776e+35,1.37461880492e-09,1.37461880492e-09,7.45805039184e-06,7.47093383562e-06,1,True,1.40813548835e+13,8.87462939518e+39,star_forming,False
0.1,0.1,Output18,587,16279,True,7.75400192862e-07,14084840643.4,10.1487519377,886669377.108,0.886669377108,-10.2009902282,1851664.65395,8.79591579985,5.54353565837e+17,5.59754839994e-05,5.59754839994e-05,4.98228138147e+38,2.33309746398e+44,2.78885611749e+34,2.78885611749e+34,1.19534488402e-10,1.19534488402e-10,2.13547931811e-06,2.13916826178e-06,1,True,1.58107497537e+12,9.96456276294e+38,star_forming,False
0.1,0.1,Output18,477,16272,True,7.64226493198e-07,11735790941.5,10.0695123645,1499630823.64,1.49963082364,-9.89352800609,924884.528785,1296.76300245,8.1727157332e+19,0.0185597305009,0.0185597305009,7.34527058956e+40,1.16535450627e+44,1.36326242598e+39,1.36326242598e+39,1.16982636498e-05,1.16982636498e-05,0.00063030352996,0.00063139235072,0.999999999999,True,2.33094492809e+14,1.46905411791e+41,star_forming,False
0.1,0.1,Output18,573,16274,True,7.62929202228e-07,20177910735.7,10.3048761964,2427216257.39,2.42721625739,-9.9197677241,2391565.95358,416991.423517,2.62804564994e+22,0.382041531485,0.382041531485,2.36196963784e+43,3.01337310151e+44,9.02370497761e+42,9.02370497761e+42,0.029945528395,0.029945528395,0.0783829137073,0.0785183166356,1.12276844435e-09,True,3.92329505623e+12,2.47261644352e+39,star_forming,True
0.1,0.1,Output18,665,16273,True,7.63577583577e-07,19124571600.8,10.2815917155,657058506.358,0.657058506358,-10.4639876734,3978390.57497,33.4944552475,2.11095366585e+18,9.42071907621e-05,9.42071907621e-05,1.89723053926e+39,5.01277212446e+44,1.78732759332e+35,1.78732759332e+35,3.56554726395e-10,3.56554726395e-10,3.78479310879e-06,3.79133116722e-06,1,True,6.02066302254e+12,3.79446107852e+39,star_forming,False
0.1,0.1,Output18,697,16276,True,7.77420195412e-07,14238937504.6,10.1534775839,1033819289.38,1.03381928938,-10.1390329528,2526407.36311,14.1970489284,8.9475443796e+17,6.71108626618e-05,6.71108626618e-05,8.04165184814e+38,3.18327327752e+44,5.39682192755e+34,5.39682192755e+34,1.69536871549e-10,1.69536871549e-10,2.52622101437e-06,2.53058494659e-06,1,True,2.55193424944e+12,1.60833036963e+39,star_forming,False
0.1,0.1,Output18,570,16271,True,7.64875931533e-07,11903717871.2,10.0756826252,1360727602.75,1.36072760275,-9.94191143049,1720745.77504,19.9059778893,1.25455382651e+18,0.00014281478558,0.00014281478558,1.12753674858e+39,2.16813967655e+44,1.61028918983e+35,1.61028918983e+35,7.42705466465e-10,7.42705466465e-10,5.20048021251e-06,5.20946380621e-06,1,True,3.57812014316e+12,2.25507349717e+39,star_forming,False
0.1,0.1,Output18,729,16268,True,7.6682742297e-07,16834025992.4,10.2261879934,783484265.009,0.783484265009,-10.3321577146,2920254.91117,16.863567817,1.0628090542e+18,6.60407399885e-05,6.60407399885e-05,9.55205141473e+38,3.67952118807e+44,6.30824543837e+34,6.30824543837e+34,1.71442019653e-10,1.71442019653e-10,2.59600391641e-06,2.60048839543e-06,1,True,3.0312437815e+12,1.91041028295e+39,star_forming,False
0.1,0.1,Output18,687,16266,False,7.68131068551e-07,13005979448.3,10.1141430634,1689773149.49,1.68977314949,-9.88631465853,1021512.82103,1.77452795423,1.11837803077e+17,2.16918027534e-05,2.16918027534e-05,1.00514804694e+38,1.2871061545e+44,2.18034731722e+33,2.18034731722e+33,1.69399183556e-11,1.69399183556e-11,7.80936400179e-07,7.8228543239e-07,1,True,318973237736,2.01029609388e+38,star_forming,False
0.1,0.1,Output18,688,16266,True,7.68131068551e-07,19048961755.6,10.2798713099,1827031383.08,1.82703138308,-10.0181253025,1443387.18295,2.68049680774,1.68935560253e+17,2.25314748148e-05,2.25314748148e-05,1.5183170965e+38,1.81866785052e+44,3.42099234207e+33,3.42099234207e+33,1.8810429519e-11,1.8810429519e-11,8.34851232494e-07,8.36293400133e-07,1,True,481822077509,3.03663419301e+38,star_forming,False
0.1,0.1,Output18,447,16264,True,7.69436839119e-07,24116345875,10.3823115039,1181291236.49,1.18129123649,-10.3099545217,2241224.83905,2.7754993882,1.74923000383e+17,1.48075556747e-05,1.48075556747e-05,1.57212952475e+38,2.82394329721e+44,2.32793954654e+33,2.32793954654e+33,8.24357751392e-12,8.24357751392e-12,5.56714267705e-07,5.57675966352e-07,1,True,498898889745,3.14425904949e+38,star_forming,False
0.1,0.1,Output18,534,16265,True,7.68783687993e-07,25583277271.8,10.4079561777,1526321112.96,1.52632111296,-10.2243102661,2666172.25259,1209.41996568,7.62224520821e+19,0.0056291867732,0.0056291867732,6.85053235448e+40,3.35937703827e+44,3.85629261192e+38,3.85629261192e+38,1.14791896474e-06,1.14791896474e-06,0.000203922699847,0.000204274967062,1,True,2.17394491485e+14,1.3701064709e+41,star_forming,False
0.1,0.1,Output18,398,16262,True,7.70744738082e-07,51783115504.3,10.714188176,6831772198.85,6.83177219885,-9.87965479934,1771513.68394,0,0,0.307864756263,0.307864756263,0,2.23210724177e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,567,16267,False,7.67478980351e-07,10673857347.6,10.0283213943,7038499.5832,0.0070384995832,-12.1808413051,619694.153855,0,0,0.27304891595,0.27304891595,0,7.80814633857e+43,0,0,0,0,0,0,0,False,0,0,quiescent,False
0.1,0.1,Output18,589,16267,True,7.67478980351e-07,23377655244.2,10.3688009497,282151256.478,0.282151256478,-10.9183189611,5408426.89058,68.4718187687,4.31536610371e+18,0.000139405958068,0.000139405958068,3.87845763386e+39,6.81461788213e+44,5.40680102275e+35,5.40680102275e+35,7.93412208324e-10,7.93412208324e-10,5.69137947416e-06,5.70121107406e-06,1,True,1.23078803432e+13,7.75691526772e+39,star_forming,False
0.1,0.1,Output18,590,16260,True,7.72054768849e-07,31977506728.8,10.504844599,813481476.974,0.813481476974,-10.5944969305,4250562.87071,35.5195083113,2.23858055684e+18,0.000103260671362,0.000103260671362,2.01193586848e+39,5.35570921709e+44,2.07753848517e+35,2.07753848517e+35,3.87910993849e-10,3.87910993849e-10,3.75661894052e-06,3.76310832935e-06,1,True,6.3846684082e+12,4.02387173696e+39,star_forming,False
0.1,0.1,Output18,605,16263,True,7.70090522336e-07,55108174007.1,10.741216021,5378602446.74,5.37860244674,-10.010546576,2137495.01945,0,0,0.291830738322,0.291830738322,0,2.6932437245e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,455,16259,True,7.72710584721e-07,14730729758.2,10.1682242623,1215938140.98,1.21593814098,-10.0833127808,1332515.91374,4.60121283234,2.89986716428e+17,4.32890372188e-05,4.32890372188e-05,2.60627063155e+38,1.67897005132e+44,1.12822946371e+34,1.12822946371e+34,6.71977122421e-11,6.71977122421e-11,1.5523032287e-06,1.55498476212e-06,1,True,827072772306,5.2125412631e+38,star_forming,False
0.1,0.1,Output18,537,16256,True,7.74681239456e-07,23321795743.1,10.3677619874,8581098780.76,8.58109878076,-9.43421908604,1436138.11067,702533.172467,4.42764321689e+22,0.382041531485,0.382041531485,3.97936727078e+43,1.80953401945e+44,1.52028356647e+43,1.52028356647e+43,0.0840151967374,0.0840151967374,0.219911160996,0.220291047552,3.71562305813e-14,True,8.54939057197e+12,5.38816566365e+39,star_forming,True
0.1,0.1,Output18,463,16255,True,7.75339194831e-07,36873018177.7,10.5667086875,2177929151.9,2.1779291519,-10.2286649395,4779511.77312,299148.00425,1.88534959454e+22,0.372477299807,0.372477299807,1.69446771182e+43,6.02218483413e+44,6.31150757911e+42,6.31150757911e+42,0.010480428205,0.010480428205,0.0281370924091,0.02818569796,3.16008190335e-05,True,3.8386801716e+12,2.4192887809e+39,star_forming,True
0.1,0.1,Output18,457,16257,True,7.74023819603e-07,25439399826.9,10.4055068611,4137524456.49,4.13752445649,-9.78876628724,1653821.41716,0,0,0.272986038936,0.272986038936,0,2.08381498562e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,645,16258,True,7.73366934835e-07,31688377539.4,10.5009000037,589326567.352,0.589326567352,-10.7305439838,4449698.97005,29.4086224778,1.85344824893e+18,7.54001235285e-05,7.54001235285e-05,1.66579621224e+39,5.60662070226e+44,1.25601240176e+35,1.25601240176e+35,2.24023073517e-10,2.24023073517e-10,2.97112342836e-06,2.97625590933e-06,1,True,5.28623035029e+12,3.33159242449e+39,star_forming,False
0.1,0.1,Output18,505,16252,True,7.77316278325e-07,30969217201.2,10.490930228,1085265170.1,1.0852651701,-10.4553943627,3060832.58496,19.6011408902,1.23534178751e+18,7.54239247336e-05,7.54239247336e-05,1.11026982903e+39,3.85664905704e+44,8.3740908019e+34,8.3740908019e+34,2.17133855791e-10,2.17133855791e-10,2.87884589085e-06,2.88381896656e-06,1,True,3.52332537684e+12,2.22053965807e+39,star_forming,False
0.1,0.1,Output18,511,16254,True,7.75997686145e-07,11783628505.5,10.0712790423,1252937030.17,1.25293703017,-9.97334979747,1357034.68372,3.8413968431,2.42100093524e+17,3.5363493554e-05,3.5363493554e-05,2.17588712827e+38,1.70986370149e+44,7.69469704349e+33,7.69469704349e+33,4.5001815272e-11,4.5001815272e-11,1.27255004383e-06,1.27474831631e-06,1,True,690495061264,4.35177425654e+38,star_forming,False
0.1,0.1,Output18,498,16253,True,7.76656713838e-07,23041925345.6,10.3625187652,2612985072.35,2.61298507235,-9.94538183654,1627489.75766,6.92550054637,4.36472564136e+17,5.62608112711e-05,5.62608112711e-05,3.92281977394e+38,2.05063709465e+44,2.20701022952e+34,2.20701022952e+34,1.07625587935e-10,1.07625587935e-10,1.91297611078e-06,1.91628069025e-06,1,True,1.24486589628e+12,7.84563954787e+38,star_forming,False
0.1,0.1,Output18,552,16261,True,7.71399486774e-07,23677775654.2,10.3743409013,860956440.502,0.860956440502,-10.4393597221,3322703.07854,23.1428274143,1.45855294577e+18,7.48303151072e-05,7.48303151072e-05,1.31088201348e+39,4.18660587896e+44,9.80937141369e+34,9.80937141369e+34,2.34303674558e-10,2.34303674558e-10,3.13113307384e-06,3.13654196421e-06,1,True,4.15994719784e+12,2.62176402695e+39,star_forming,False
0.1,0.1,Output18,399,16249,True,7.63449546051e-07,34557831508.8,10.5385464828,906506432.307,0.906506432307,-10.5811755928,6571494.60054,96.2438113964,6.06566743604e+18,0.000186321737124,0.000186321737124,5.45155002064e+39,8.28008319668e+44,1.01574226986e+36,1.01574226986e+36,1.22672954575e-09,1.22672954575e-09,6.58393145473e-06,6.59530489769e-06,1,True,1.72999247828e+13,1.09031000413e+40,star_forming,False
0.1,0.1,Output18,515,16251,True,7.70710417849e-07,11215783460.4,10.0498296159,985893826.365,0.985893826365,-10.0559994688,1208366.9509,0.672059808984,4.23558797109e+16,7.16821235225e-06,7.16821235225e-06,3.80675662402e+37,1.52254235814e+44,2.72876398543e+32,2.72876398543e+32,1.7922417533e-12,1.7922417533e-12,2.50026319706e-07,2.50458228833e-07,1,True,120803446749,7.61351324803e+37,star_forming,False
0.1,0.1,Output18,613,16250,True,7.62814960396e-07,44446628159.6,10.6478388198,5871245918.86,5.87124591886,-9.8791085485,1413557.33976,0,0,0.236154758825,0.236154758825,0,1.7810822481e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,358,16246,True,7.65356342811e-07,22948844102.8,10.3607608157,1618178860.63,1.61817886063,-10.1517342923,1750818.52791,5.07391631865,3.19778368507e+17,3.61436169955e-05,3.61436169955e-05,2.87402464744e+38,2.20603134516e+44,1.03877646092e+34,1.03877646092e+34,4.70880190893e-11,4.70880190893e-11,1.30280317809e-06,1.30505371149e-06,1,True,912041713573,5.74804929488e+38,star_forming,False
0.1,0.1,Output18,530,16248,True,7.64084638074e-07,19622470800.7,10.2927536915,850492589.533,0.850492589533,-10.3630831576,1785249.72453,7.20038903186,4.5379712881e+17,4.44754747133e-05,4.44754747133e-05,4.07852519614e+38,2.24941465291e+44,1.81394344228e+34,1.81394344228e+34,8.06406875645e-11,8.06406875645e-11,1.81314956354e-06,1.81628169717e-06,1,True,1.29427738626e+12,8.15705039227e+38,star_forming,False
0.1,0.1,Output18,565,16247,True,7.64720236857e-07,15270805320.6,10.1838619406,1131930302.39,1.13193030239,-10.1300422542,1383417.31334,3.87664066531,2.44321299247e+17,3.61535359599e-05,3.61535359599e-05,2.19585032974e+38,1.74310581481e+44,7.93877538586e+33,7.93877538586e+33,4.55438523491e-11,4.55438523491e-11,1.25973438393e-06,1.26191051794e-06,1,True,696830174810,4.39170065947e+38,star_forming,False
0.1,0.1,Output18,614,16244,True,7.66630077783e-07,29765059446.1,10.4737067543,955123215.742,0.955123215742,-10.4936473529,3235852.97595,19.6573947797,1.23888713116e+18,6.94243594121e-05,6.94243594121e-05,1.113456225e+39,4.07717474969e+44,7.73009851541e+34,7.73009851541e+34,1.89594486133e-10,1.89594486133e-10,2.730950458e-06,2.73566805105e-06,1,True,3.53343707175e+12,2.22691245e+39,star_forming,False
0.1,0.1,Output18,416,16243,True,7.67267707598e-07,32496472675.9,10.5118362231,1186761645.43,1.18676164543,-10.4374727211,3339671.53077,24.9854814808,1.57468432716e+18,8.18161746829e-05,8.18161746829e-05,1.41525569391e+39,4.20798612878e+44,1.15790807074e+35,1.15790807074e+35,2.75169174827e-10,2.75169174827e-10,3.36326130981e-06,3.36907119118e-06,1,True,4.49116617482e+12,2.83051138782e+39,star_forming,False
0.1,0.1,Output18,321,16239,True,7.69823318421e-07,36005766418.4,10.5563720597,5115428984.46,5.11542898446,-9.84748999984,1602650.59885,3.18543565158,2.00758812655e+17,2.36177940965e-05,2.36177940965e-05,1.80433022551e+38,2.01933975455e+44,4.26142997483e+33,4.26142997483e+33,2.1103085626e-11,2.1103085626e-11,8.93524837236e-07,8.95068360866e-07,1,True,572585357677,3.60866045102e+38,star_forming,False
0.1,0.1,Output18,271,16242,True,7.67905846175e-07,30235696763.2,10.4805199811,10022083343.6,10.0220833436,-9.4795619711,2131580.64536,305094.217578,1.92282499377e+22,0.382041531485,0.382041531485,1.72814892096e+43,2.68579161316e+44,6.60224660398e+42,6.60224660398e+42,0.0245821253281,0.0245821253281,0.0643441178569,0.0644552694021,8.08008104671e-09,True,2.79172730437e+12,1.75945748145e+39,star_forming,True
0.1,0.1,Output18,411,16240,True,7.69183651182e-07,22572746276.1,10.3535844,1283554890.02,1.28355489002,-10.2451699544,2006253.27563,547.788089637,3.4523782142e+19,0.00320063761117,0.00320063761117,3.10284279897e+40,2.52787912729e+44,9.93107536393e+37,9.93107536393e+37,3.92861955174e-07,3.92861955174e-07,0.000122744903641,0.000122956939895,1,True,9.84654764823e+13,6.20568559794e+40,star_forming,False
0.1,0.1,Output18,593,16245,True,7.65992956315e-07,16194343604,10.2093633497,906414573.124,0.906414573124,-10.2520364703,1838703.14678,7.58333756294,4.77932066952e+17,5.02964640041e-05,5.02964640041e-05,4.29543920258e+38,2.31676596494e+44,2.16045403234e+34,2.16045403234e+34,9.32530115271e-11,9.32530115271e-11,1.85406694831e-06,1.85726976487e-06,1,True,1.36311278136e+12,8.59087840516e+38,star_forming,False
0.1,0.1,Output18,539,16241,True,7.68544493907e-07,31375968523.9,10.4965971406,991740015.97,0.99174001597,-10.5001993036,4078135.50188,30.2235116766,1.90480580434e+18,8.65816611723e-05,8.65816611723e-05,1.71195408114e+39,5.13845073237e+44,1.48223828196e+35,1.48223828196e+35,2.88460152516e-10,2.88460152516e-10,3.3316541703e-06,3.33740945177e-06,1,True,5.43270752779e+12,3.42390816228e+39,star_forming,False
0.1,0.1,Output18,412,16234,True,7.73029317881e-07,14278561211.7,10.1546844477,1638944840.93,1.63894484093,-9.94012011015,1222547.16432,1.65068924703e-08,1040329956.54,1.65427973835e-13,1.65427973835e-13,9.35001936035e+29,1.54040942704e+44,1.5467547581e+17,1.5467547581e+17,1.00411924969e-27,1.00411924969e-27,6.06982740834e-15,6.08031275989e-15,1,True,2967.1310185,1.87000387207e+30,star_forming,False
0.1,0.1,Output18,375,16236,True,7.71745383832e-07,42632247655.6,10.6297382301,7167056863.5,7.1670568635,-9.77439737993,6669195.24929,1282756.18944,8.08443923177e+22,0.382041531485,0.382041531485,7.26593162674e+43,8.4031860141e+44,2.77588764634e+43,2.77588764634e+43,0.0330337522183,0.0330337522183,0.0864663904208,0.0866157571885,4.20756599698e-10,True,1.11083235985e+13,7.00090694072e+39,star_forming,True
0.1,0.1,Output18,537,16236,True,7.71745383832e-07,10725837349.9,10.0304312069,1359321725.75,1.35932172575,-9.8971089487,620532.391719,0.0318531400637,2.00751146091e+15,6.70685153028e-07,6.70685153028e-07,1.80426132187e+36,7.81870813566e+43,1.21009128076e+30,1.21009128076e+30,1.54768698328e-14,1.54768698328e-14,2.30762076108e-08,2.31160707128e-08,1,True,5725634918.26,3.60852264374e+36,star_forming,False
0.1,0.1,Output18,375,16235,True,7.72387094883e-07,38166033333.4,10.5816770253,8047388405.28,8.04738840528,-9.67602206231,2296190.74387,322552.220141,2.03285226317e+22,0.382041531485,0.382041531485,1.82703649913e+43,2.89320033728e+44,6.98003822207e+42,6.98003822207e+42,0.0241256650365,0.0241256650365,0.0631493255269,0.0632584131225,9.74579033804e-09,True,2.91874095397e+12,1.83950653054e+39,star_forming,True
0.1,0.1,Output18,560,16235,True,7.72387094883e-07,10908705260.5,10.0377732078,1624364698.12,1.62436469812,-9.8270896653,874348.726454,6.85573281083e-09,432075524.208,9.50209197028e-14,9.50209197028e-14,3.88330114987e+29,1.10167939533e+44,3.68994846744e+16,3.68994846744e+16,3.34938502351e-28,3.34938502351e-28,3.52489223846e-15,3.53098132992e-15,1,True,1232.32507355,7.76660229974e+29,star_forming,False
0.1,0.1,Output18,370,16233,True,7.73672053236e-07,20258773344.6,10.3066131456,2392347942.36,2.39234794236,-9.92778880201,923735.758445,0,0,0.312127771353,0.312127771353,0,1.16390705564e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,623,16233,True,7.73672053236e-07,11967352530.6,10.0779980845,2324103307.75,2.32410330775,-9.71174265574,627294.487211,0,0,0.297574012004,0.297574012004,0,7.90391053886e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,516,16237,True,7.71104184346e-07,17579512871.6,10.2450068366,944033829.422,0.944033829422,-10.2700192791,1859070.71588,7.49846592008,4.72583118767e+17,4.75152482585e-05,4.75152482585e-05,4.24736525375e+38,2.34242910201e+44,2.01814614477e+34,2.01814614477e+34,8.61561249831e-11,8.61561249831e-11,1.81323108141e-06,1.81636335586e-06,1,True,1.34785701565e+12,8.4947305075e+38,star_forming,False
0.1,0.1,Output18,514,16231,True,7.74959062633e-07,49356839827.4,10.6933473453,4698635902.61,4.69863590261,-10.0213755525,2705906.21761,0,0,0.248232831401,0.248232831401,0,3.40944183418e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,464,16238,True,7.70463496004e-07,38721703244.5,10.5879544523,870523928.359,0.870523928359,-10.6481737391,5617941.18148,1093.13969791,6.88940075466e+19,0.00214377789556,0.00214377789556,6.19188460664e+40,7.07860588866e+44,1.32740253515e+38,1.32740253515e+38,1.87523158661e-07,1.87523158661e-07,8.74732214794e-05,8.76243275021e-05,1,True,1.96492992916e+14,1.23837692133e+41,star_forming,False
0.1,0.1,Output18,420,16225,True,7.63015410412e-07,26315996844.6,10.4202198257,3289187729.65,3.28918772965,-9.9031311642,1928121.62816,2.1101857202e-08,1329922892.84,1.3674914925e-13,1.3674914925e-13,1.19527508726e+30,2.42943325149e+44,1.63452851303e+17,1.63452851303e+17,6.72802396208e-28,6.72802396208e-28,4.91997500457e-15,4.92847403825e-15,1,True,3793.08068825,2.39055017452e+30,star_forming,False
0.1,0.1,Output18,307,16227,True,7.77539247401e-07,31366632842.1,10.4964679004,3621709261.46,3.62170926146,-9.93755431669,2180550.86069,0,0,0.278232119841,0.278232119841,0,2.74749408446e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,349,16230,True,7.75603337471e-07,37771313038.1,10.5771620824,4790915219.1,4.7909152191,-9.89674359683,2259199.55427,0,0,0.273575222122,0.273575222122,0,2.84659143838e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,498,16232,True,7.74315301359e-07,10262524385.5,10.0112542021,911172281.232,0.911172281232,-10.0516537025,1354245.22222,4.54944079492,2.86723836905e+17,4.23824831064e-05,4.23824831064e-05,2.57694533286e+38,1.70634898e+44,1.09217342036e+34,1.09217342036e+34,6.40064508001e-11,6.40064508001e-11,1.51021002331e-06,1.51281884263e-06,1,True,817766694958,5.15389066572e+38,star_forming,False
0.1,0.1,Output18,370,16221,True,7.65503711655e-07,41398872393,10.6169885121,6270298589.18,6.27029858918,-9.81970028987,1511375.84946,8.21717627607e-09,517879101.324,7.90584832845e-14,7.90584832845e-14,4.65446524275e+29,1.90433357032e+44,3.67974962592e+16,3.67974962592e+16,1.93230308139e-28,1.93230308139e-28,2.44414388072e-15,2.44836602842e-15,1,True,1477.04594654,9.3089304855e+29,star_forming,False
0.1,0.1,Output18,622,16228,True,7.76893429459e-07,51053750965.2,10.7080276556,232712465.495,0.232712465495,-11.3412080082,9010296.23461,128.805341272,8.11782443779e+18,0.000179755920669,0.000179755920669,7.29593675354e+39,1.13529732556e+45,1.31148782828e+36,1.31148782828e+36,1.15519326854e-09,1.15519326854e-09,6.42645462935e-06,6.43755603825e-06,1,True,2.31528935034e+13,1.45918735071e+40,star_forming,False
0.1,0.1,Output18,376,16222,True,7.64880907231e-07,34743239686.8,10.5408703125,1206643886.95,1.20664388695,-10.4592911954,3824826.90742,2.73023135105,1.72070028802e+17,8.21476706434e-06,8.21476706434e-06,1.54648829491e+38,4.81928190335e+44,1.27040411104e+33,1.27040411104e+33,2.63608590765e-12,2.63608590765e-12,3.2089600192e-07,3.21450335209e-07,1,True,490761913182,3.09297658982e+38,star_forming,False
0.1,0.1,Output18,490,16222,True,7.64880907231e-07,11462485893.4,10.0592788142,790817618.23,0.79081761823,-10.161202478,910308.114366,0,0,0.280152839144,0.280152839144,0,1.1469882241e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,347,16224,False,7.63636756984e-07,17043445455.1,10.2315573951,709799852.142,0.709799852142,-10.3804214905,1696135.96223,6.69637505622,4.22032165276e+17,5.08786675381e-05,5.08786675381e-05,3.79303594135e+38,2.13713131241e+44,1.9298461462e+34,1.9298461462e+34,9.03007753899e-11,9.03007753899e-11,1.77482587024e-06,1.77789180143e-06,1,True,1.20368035211e+12,7.58607188271e+38,star_forming,False
0.1,0.1,Output18,400,16224,True,7.63636756984e-07,47751526643.1,10.6789872608,3348436760.1,3.3484367601,-10.1541451597,2197903.39963,0,0,0.289851013179,0.289851013179,0,2.76935828354e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,467,16226,True,7.65662494212e-07,19531606638.8,10.2907379691,2127726928.28,2.12772692828,-9.96282207913,2068146.82039,4.65222953898e-08,2932019920.05,2.67795450705e-13,2.67795450705e-13,2.6351680873e+30,2.60586499369e+44,7.05686025622e+17,7.05686025622e+17,2.70806825116e-27,2.70806825116e-27,1.0112450544e-14,1.01299193436e-14,1,True,8362.43078166,5.27033617461e+30,star_forming,False
0.1,0.1,Output18,464,16219,True,7.66750780961e-07,57802720925.9,10.7619482823,723377620.313,0.723377620313,-10.9025832138,6519772.34183,76.323900973,4.81023552587e+18,0.000131201778362,0.000131201778362,4.32322408982e+39,8.2149131507e+44,5.6721468884e+35,5.6721468884e+35,6.90469489372e-10,6.90469489372e-10,5.26265343347e-06,5.27174442858e-06,1,True,1.37193002522e+13,8.64644817963e+39,star_forming,False
0.1,0.1,Output18,559,16229,True,7.7624812628e-07,12652628273.2,10.1021807489,1045722865.48,1.04572286548,-10.0827641446,1895521.14698,8.20638593735,5.17199051301e+17,5.23692824842e-05,5.23692824842e-05,4.64835325794e+38,2.3883566452e+44,2.43430924852e+34,2.43430924852e+34,1.01924026021e-10,1.01924026021e-10,1.94625591923e-06,1.94961798805e-06,1,True,1.47510637198e+12,9.29670651589e+38,star_forming,False
0.1,0.1,Output18,584,16223,True,7.64258589139e-07,31604089823,10.4997432874,79689903.6086,0.0796899036086,-11.5983399859,6155791.51454,3752.79838194,2.36516266439e+20,0.00646652387131,0.00646652387131,2.12570219318e+41,7.75629730832e+44,1.37459039755e+39,1.37459039755e+39,1.7722249972e-06,1.7722249972e-06,0.000274061463696,0.000274534892444,1,True,6.74569396105e+14,4.25140438636e+41,quiescent,False
0.1,0.1,Output18,702,16223,True,7.64258589139e-07,10262581101.9,10.0112566022,1401269592.88,1.40126959288,-9.86473490418,1323033.3118,0,0,0.296429017578,0.296429017578,0,1.66702197286e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0.1,0.1,Output18,447,16214,True,7.6987699107e-07,23116295574.3,10.3639182389,857650757.193,0.857650757193,-10.4306077635,2521131.95865,8.29040657157,5.2249436554e+17,3.84429364857e-05,3.84429364857e-05,4.6959451689e+38,3.1766262679e+44,1.80525921868e+34,1.80525921868e+34,5.68294494359e-11,5.68294494359e-11,1.4782806578e-06,1.48083432059e-06,1,True,1.49020916801e+12,9.3918903378e+38,star_forming,False
0.1,0.1,Output18,476,16217,True,7.67999800047e-07,22613782622.7,10.3543732132,2562902296.18,2.56290229618,-9.94564116297,1841306.31179,0.00126492597065,7.97206610781e+13,8.09903892791e-09,8.09903892791e-09,7.16493569963e+34,2.32004595286e+44,5.80290931473e+26,5.80290931473e+26,2.50120447294e-18,2.50120447294e-18,3.08827318304e-10,3.09360803489e-10,1,True,227371753.369,1.43298713993e+35,star_forming,False
0.1,0.1,Output18,519,16220,True,7.66127002773e-07,19014057075.7,10.2790747932,1132695508.63,1.13269550863,-10.2249616148,3075433.75999,20.6707849649,1.30275500751e+18,7.71275784393e-05,7.71275784393e-05,1.17085780963e+39,3.87504653758e+44,9.03054275534e+34,9.03054275534e+34,2.33043465872e-10,2.33043465872e-10,3.02153225328e-06,3.02675181321e-06,1,True,3.71559500715e+12,2.34171561926e+39,star_forming,False
