  150.105794   1.939272   1.0909
  150.127097   1.936898   0.9351
  150.128805   1.923258   0.9555
  150.172814   1.92376    1.0134
  150.160096   1.921666   0.9919
  150.076559   1.918918   1.2272
  150.101994   1.916091   1.1771
  150.081833   1.908287   0.9697
  150.134829   1.901609   1.1706
  150.133811   1.895273   1.1735
  150.178976   1.898901   1.141
  150.108055   1.893293   1.1242
  150.090142   1.888981   1.2273
  150.196729   1.888646   1.1714
  150.084541   1.885643   0.852
  150.193772   1.886658   1.2452
  150.163669   1.876621   1.1698
  150.17564    1.881445   1.1242
  150.093757   1.87651    1.019
  150.077602   1.875114   1.1752
  150.095876   1.872549   1.1242
  150.124852   1.868828   1.1628
  150.205034   1.863141   1.0179
  150.080222   1.849579   0.86
  150.143708   1.841841   1.034
  150.199322   1.838845   0.867
  150.079094   1.843783   1.2275
  150.196988   1.842775   0.9231
  150.093603   1.839717   1.1695
  150.120284   1.833115   1.2466
  150.068608   1.824806   1.0252
  150.221976   1.824581   1.1628
  150.090777   1.82114    0.9943
  150.083791   1.815372   0.9712
  150.111155   1.807832   1.1089
  149.99928    1.955391   1.1806
  149.908879   1.944347   0.9932
  149.934789   1.924287   1.036
  149.930514   1.915529   1.0998
  149.998439   1.913478   1.1696
  149.943759   1.911958   0.97
  149.924149   1.901401   0.9694
  149.919553   1.898692   0.8651
  149.926821   1.896924   1.227
  149.987884   1.886408   0.968
  149.994332   1.881534   1.0207
  149.896549   1.880405   1.1749
  149.898498   1.869002   1.022
  150.032198   1.865011   1.1202
  149.946176   1.8581     0.8504
  149.989374   1.855675   1.0215
  149.948161   1.849771   1.2493
  149.977255   1.848033   1.0204
  149.932846   1.839548   0.8856
  149.90212    1.841645   0.9697
  149.990073   1.839967   1.169
  149.979186   1.827842   1.1677
  149.92012    1.826566   1.0228
  149.993056   1.813626   1.0273
  150.011247   1.805089   1.0926
  149.896947   1.799134   1.0472
  149.757431   1.953961   1.2361
  149.859069   1.943861   0.9265
  149.875797   1.940999   0.8836
  149.734545   1.932277   1.2493
  149.848721   1.922171   1.0812
  149.806423   1.913479   1.2316
  149.804084   1.904135   1.2324
  149.812323   1.900624   1.0963
  149.877325   1.89119    1.1028
  149.875191   1.88721    0.9549
  149.83307    1.885464   1.2294
  149.888226   1.871122   1.2219
  149.781433   1.861049   0.9959
  149.781013   1.855301   1.1787
  149.888347   1.851531   0.918
