target_redshift,redshift,output_name,node_index,merger_tree_index,is_central_galaxy,weight,stellar_mass_msun,log10_stellar_mass_msun,sfr_raw_msun_per_gyr,sfr_msun_per_year,log10_ssfr_per_year,black_hole_mass_msun,mdot_rest_msun_per_gyr,mdot_rest_g_per_s,radiative_efficiency_catalog,radiative_efficiency_used,rest_mass_power_erg_s,eddington_luminosity_erg_s,bolometric_luminosity_catalog_erg_s,bolometric_luminosity_erg_s,eddington_ratio_catalog,eddington_ratio,accretion_rate_eddington_paper,accretion_rate_eddington_galacticus,fraction_adaf,valid_accreting_black_hole,power_jet_galacticus,power_jet_erg_s,hbeta_agn_intrinsic_erg_s,velocity_dispersion_km_s,bolometric_luminosity_hbeta_erg_s,black_hole_mass_sigma_msun,lambda_raw,lambda_hbeta_true_bh,lambda_raw_sigma_bh,lambda_mock_observed,valid_sigma_sample,population
0.0,0.0,Output19,12726,17372,False,7.704359351213936e-07,17491936715.99829,10.242837897443547,1291848946.6251082,1.2918489466251082,-10.131626162021613,636731.1102263962,47.280377290125124,2.9797972537826785e+18,0.0009389212029894307,0.0009389212029894307,2.6781082134229293e+39,8.786889321124267e+43,2.514532585482932e+36,2.514532585482932e+36,2.861686876421475e-08,2.861686876421475e-08,3.047845620388752e-05,3.343883076932995e-05,1.0,True,8498696788426.114,5.356216426845858e+39,3.945634086265318e+32,92.09969058824292,3.6679029160341125e+34,10428070.827642875,2.861686876421475e-08,4.1742905617534404e-10,1.7473270867263765e-09,2.5487942187228298e-11,True,star_forming
0.0,0.0,Output19,12240,17372,False,7.704359351213936e-07,55264062060.0696,10.742442803588773,182557320.6405924,0.1825573206405924,-11.481043550526163,6376471.149380272,370.07474722295456,2.3323581127589614e+19,0.0006313084905113272,0.0006313084905113272,2.0962189325109466e+40,8.799530186144776e+44,1.3233608100647515e+37,1.3233608100647515e+37,1.503899392433971e-08,1.503899392433971e-08,2.3821941491962037e-05,2.6135768321657804e-05,1.0,True,66521319117269.81,4.1924378650218927e+40,2.058248362393514e+33,116.51643069864362,2.5758903889417165e+35,29347531.458995212,1.503899392433971e-08,2.9273044520008155e-10,3.2675903596268123e-09,6.36028703460659e-11,True,star_forming
0.0,0.0,Output19,10275,17372,False,7.704359351213936e-07,16060827653.38007,10.205767921766709,588479974.0485872,0.5884799740485872,-10.436036233360703,1137741.4399626262,122.55822408870036,7.724106288895161e+18,0.001317087448260106,0.001317087448260106,6.942080528258147e+39,1.570083187148424e+44,9.143327128579692e+36,9.143327128579692e+36,5.8234666821608033e-08,5.8234666821608033e-08,4.4214730691220977e-05,4.850931055053426e-05,1.0,True,22029967719301.363,1.3884161056516292e+40,1.4510226485241513e+33,90.90991922499474,1.7052008704619575e+35,9848217.13412378,5.8234666821608033e-08,1.086057658867702e-09,6.727714548025657e-09,1.2546969546407316e-10,True,star_forming
0.0,0.0,Output19,9991,17372,False,7.704359351213936e-07,34174988404.095318,10.53370837587956,821519747.9696302,0.8215197479696302,-10.619090368265319,1751866.5250016649,0.06774906049417286,4269815005242285.0,5.108284918740745e-07,5.108284918740745e-07,3.837518348209676e+36,2.4175758045022973e+44,1.9603137103550387e+30,1.9603137103550387e+30,8.108592527706099e-15,8.108592527706099e-15,1.5873414769716808e-08,1.741520064747377e-08,1.0,True,12177963794.738358,7.67503669641935e+36,3.0319693846619254e+26,118.01358509747271,2.235811974441019e+27,31043368.202972375,8.108592527706099e-15,9.24815664632821e-18,4.575911905334685e-16,5.219000702740358e-19,True,star_forming
0.0,0.0,Output19,1,17372,True,7.704359351213936e-07,447729019420.14905,11.651015243960396,5606532.061903323,0.005606532061903323,-13.902320933878277,34003726.11525406,207.74498156206437,1.3092914249545624e+19,6.152945823740329e-05,6.152945823740329e-05,1.1767324486536203e+40,4.69251420390506e+45,7.240371005603023e+35,7.240371005603023e+35,1.542961979652116e-10,1.542961979652116e-10,2.5076800996667336e-06,2.751251241710754e-06,1.0,True,37342375607098.0,2.35346489730724e+40,1.059234895693259e+32,212.93824153426075,7.77125017587816e+33,416662233.5430566,1.542961979652116e-10,1.656095184413296e-12,1.2592083548392689e-11,1.3515361493822939e-13,True,quiescent
0.0,0.0,Output19,20170,17374,False,7.700612711654803e-07,292034626922.4799,11.465434349358585,680950480.5923624,0.6809504805923624,-11.632318818631461,24569425.237632148,43555.96514389518,2.7450700007155004e+21,0.01781363600956021,0.01781363600956021,2.4671458791381357e+42,3.390580682793236e+45,4.394883867345318e+40,4.394883867345318e+40,1.2962038891004104e-05,1.2962038891004104e-05,0.0007276470050273648,0.0007983234091041767,0.9999999999894855,True,7829229847508901.0,4.93429175822439e+42,7.724901480956627e+36,193.96267636662733,4.253179189849591e+39,276329949.9972965,1.2962038891004104e-05,1.2544102582291971e-06,1.1524984731583435e-06,1.1153383503012477e-07,True,quiescent
0.0,0.0,Output19,19781,17374,False,7.700612711654803e-07,113219413242.54507,11.053920899831517,22183620.77564038,0.02218362077564038,-12.707888467371633,10272011.596147815,0.0003728402692494643,23497875314992.18,4.678094736858055e-10,4.678094736858055e-10,2.111883712866125e+34,1.4175376002683983e+45,9.879592082015269e+24,9.879592082015269e+24,6.969544991360127e-21,6.969544991360127e-21,1.4898255344099925e-11,1.6345323919197727e-11,1.0,True,67018424.56591709,4.22376742573225e+34,1.5660105166572023e+21,150.01766450802407,1.2907963112489261e+21,89226648.24325669,6.969544991360127e-21,9.105905275489872e-25,8.023527542573096e-22,1.0482962929219355e-25,True,quiescent
0.0,0.0,Output19,19492,17374,False,7.700612711654803e-07,41105682315.99219,10.613901861484385,1568784595.037716,1.568784595037716,-10.418338545436438,2304716.7168496586,5.229850801800606,3.296059792685581e+17,2.8618999281133422e-05,2.8618999281133422e-05,2.962350808102367e+38,3.1805090692525287e+44,8.477951564754665e+33,8.477951564754665e+33,2.6655957836168415e-11,2.6655957836168415e-11,9.314077537903603e-07,1.021875453529862e-06,1.0,True,940071098427.8384,5.924701616204733e+38,1.2972968197981365e+30,121.94215210220202,4.309098653883527e+31,35854608.34923319,2.6655957836168415e-11,1.3548455797663345e-13,1.7134319535795704e-12,8.708881229500641e-15,True,star_forming
0.0,0.0,Output19,18678,17374,False,7.700612711654803e-07,14001763869.675842,10.146182749293537,66455989.87484242,0.06645598987484241,-11.323648618004956,1102431.9020380958,0.08971225787157405,5654022978623578.0,8.46846548517797e-07,8.46846548517797e-07,5.0815824327349074e+36,1.521356024812572e+44,4.303320544170227e+30,4.303320544170227e+30,2.828608474272409e-14,2.828608474272409e-14,3.340166502683649e-08,3.664597106804151e-08,1.0,True,16125871271.65,1.0163164865469814e+37,6.691389716790025e+26,89.08649310275813,5.689960650772281e+27,9008245.580715396,2.828608474272409e-14,3.7400585779868804e-17,3.4616598675871825e-15,4.577095345502923e-18,True,star_forming
0.0,0.0,Output19,17497,17374,False,7.700612711654803e-07,10760625615.728054,10.031837521661231,285037184.3253559,0.2850371843253559,-10.57693600237581,1063668.9490677041,147.76360609263062,9.312649620835564e+18,0.0017953045105649076,0.0017953045105649076,8.369792074487423e+39,1.4678631497134317e+44,1.5026325463817686e+37,1.5026325463817686e+37,1.0236870832782504e-07,1.0236870832782504e-07,5.702024794424087e-05,6.255862858268744e-05,1.0,True,26560661240915.785,1.6739584148974846e+40,2.4157176281052442e+33,77.45179986179026,3.111676778004705e+35,4866387.446302416,1.0236870832782504e-07,2.1198684486439982e-09,2.2375204935071536e-08,4.633495112774507e-10,True,star_forming
0.0,0.0,Output19,16005,17374,False,7.700612711654803e-07,30810522350.508537,10.488699061251717,612079504.5615368,0.6120795045615368,-10.701891223828747,2391148.152722841,0.1709038673481714,1.0771040837089152e+16,8.871072911982687e-07,8.871072911982687e-07,9.680528732719623e+36,3.2997844507575205e+44,8.587667621449914e+30,8.587667621449914e+30,2.6024935111984274e-14,2.6024935111984274e-14,2.933685177677983e-08,3.218634222502164e-08,1.0,True,30720147169.063824,1.936105746543924e+37,1.312212634789829e+27,104.76839099132775,1.2596357380095807e+28,18385744.704368215,2.6024935111984274e-14,3.817327333973013e-17,3.38465895825085e-15,4.96460456170662e-18,True,star_forming
0.0,0.0,Output19,13851,17374,False,7.700612711654803e-07,182362465276.2571,11.26093545460164,13744.260140981618,1.3744260140981618e-05,-16.122814088038538,17857872.026733514,1.2485128183798544,7.86862390012649e+16,7.090660285798072e-07,7.090660285798072e-07,7.0719664797709765e+37,2.4643863396892248e+45,5.014491186060726e+31,5.014491186060726e+31,2.034782901244732e-14,2.034782901244732e-14,2.8696663205261872e-08,3.1483972093140825e-08,1.0,True,224421472247.63876,1.4143932959541951e+38,7.335983258746582e+27,166.31399763294687,9.599327997616882e+28,140460674.9002917,2.034782901244732e-14,3.8952204218220995e-17,2.586979784798008e-15,4.95230055374549e-18,True,quiescent
0.0,0.0,Output19,13815,17374,False,7.700612711654803e-07,22300405691.144753,10.348312763847392,930316786.9145018,0.9303167869145018,-10.379681906280107,2133805.9391830456,0.06179732108262837,3894712737235331.5,3.392078977456512e-07,3.392078977456512e-07,3.5003932422825004e+36,2.9446521960726028e+44,1.1873610329977308e+30,1.1873610329977308e+30,4.032262399550481e-15,4.032262399550481e-15,1.1887289259326148e-08,1.3041902489732403e-08,1.0,True,11108132471.014832,7.000786484565e+36,1.8746254789046277e+26,99.65525685934513,1.2677660813934405e+27,14752613.198019873,4.032262399550481e-15,4.3053168828709534e-18,5.83223144334873e-16,6.22717522070472e-19,True,star_forming
0.0,0.0,Output19,13392,17374,False,7.700612711654803e-07,15564662759.479336,10.192139715234797,166671594.89500228,0.16667159489500227,-10.970278123994067,988425.5241623889,1.037989728898812,6.5418237351361064e+16,1.307083152886937e-05,1.307083152886937e-05,5.879497960337007e+37,1.3640272233440965e+44,7.684992731389609e+32,7.684992731389609e+32,5.634046447070767e-12,5.634046447070767e-12,4.3103963467258563e-07,4.7290654429051973e-07,1.0,True,186579728864.6865,1.1758995920674014e+38,1.1936686616932477e+29,82.052107897488,2.580612964372352e+30,6272820.870989341,5.634046447070767e-12,1.891907228981568e-14,8.877720928324319e-13,2.9811299141685568e-15,True,star_forming
0.0,0.0,Output19,11636,17374,False,7.700612711654803e-07,31323122327.338634,10.495865046551527,544454665.8410189,0.5444546658410189,-10.759903322597003,2607606.9042664766,572.2767353104504,3.606715390230093e+19,0.0025436463868944693,0.0025436463868944693,3.2415541351990775e+40,3.5984975278877375e+44,8.245367463921959e+37,8.245367463921959e+37,2.291336147940016e-07,2.291336147940016e-07,9.008076593293701e-05,9.883031697710788e-05,1.0,True,102867335906173.23,6.483108270398155e+40,1.2975585987070966e+34,95.6396758276117,2.2619856030563405e+36,12310498.479176896,2.291336147940016e-07,6.2859167903446945e-09,4.853502861374978e-08,1.3314814221270546e-09,True,star_forming
0.0,0.0,Output19,11297,17374,False,7.700612711654803e-07,35989841723.01667,10.556179936706492,1466153348.5675554,1.4661533485675555,-10.390000540102795,1633141.6489648493,0.01705645520254711,1074965583712300.5,1.3801562916427168e-07,1.3801562916427168e-07,9.661308853252762e+35,2.253735475571492e+44,1.333411619932028e+29,1.333411619932028e+29,5.91645130666414e-16,5.91645130666414e-16,4.286798055039219e-09,4.703175047509971e-09,1.0,True,3065915488.8363495,1.932261770650552e+36,2.061220962293437e+25,110.60424109614777,9.36843331080953e+25,23338011.635837507,5.91645130666414e-16,4.1568468936816663e-19,4.14019977098146e-17,2.9088681145470976e-20,True,star_forming
0.0,0.0,Output19,11226,17374,False,7.700612711654803e-07,23986068614.215652,10.379959071683258,1336540027.5412836,1.3365400275412835,-10.253977101871666,1534140.234149307,211.33898165582474,1.3319422416850764e+19,0.001698646168233938,0.001698646168233938,1.1970899874927882e+40,2.1171135231260436e+44,2.0334323202858373e+37,2.0334323202858373e+37,9.604739179424607e-08,9.604739179424607e-08,5.6543495396751985e-05,6.203556902718756e-05,1.0,True,37988400846427.55,2.3941799749855764e+40,3.168641274662435e+33,93.17918053342702,4.285783500196841e+35,10976682.959637359,9.604739179424607e-08,2.024352238735232e-09,1.3423924939663462e-08,2.8293066575337665e-10,True,star_forming
0.0,0.0,Output19,11397,17374,False,7.700612711654803e-07,35832495793.001335,10.554277058553483,239878811.76800656,0.23987881176800657,-11.174285169646186,1780406.8173344291,4.465838577692687,2.814548929672933e+17,3.0261144101901825e-05,3.0261144101901825e-05,2.5295904263517156e+38,2.456961407921512e+44,7.654830041062054e+33,7.654830041062054e+33,3.115567878429855e-11,3.115567878429855e-11,1.0295605043677283e-06,1.129561787579886e-06,1.0,True,802739109820.7932,5.059180852703431e+38,1.2048224130519147e+30,126.85686748254187,3.9490186507387264e+31,42662818.58219343,3.115567878429855e-11,1.6072774435962481e-13,1.3001903003520426e-12,6.707498034649284e-15,True,star_forming
0.0,0.0,Output19,10391,17374,False,7.700612711654803e-07,21589919600.081856,10.33425102504355,432349068.0000559,0.4323490680000559,-10.698416497924505,1014988.3968729435,0.09224665170300239,5813750548743270.0,1.1095023976038719e-06,1.1095023976038719e-06,5.2251384135670286e+36,1.4006839876846619e+44,5.797303597664709e+30,5.797303597664709e+30,4.1389090249026715e-14,4.1389090249026715e-14,3.730419180563498e-08,4.092755054359172e-08,1.0,True,16581431187.840973,1.0450276827134056e+37,8.996490114346198e+26,99.67353097823532,8.068750125177026e+27,14764519.948396934,4.1389090249026715e-14,5.760578543140708e-17,2.8452971384586333e-15,3.9601154666717734e-18,True,star_forming
0.0,0.0,Output19,9215,17374,False,7.700612711654803e-07,22167952808.63909,10.345725588244697,901866188.6707817,0.9018661886707817,-10.390583482889985,1017487.8473019782,372.1585002697087,2.345490752475811e+19,0.0038022765913047984,0.0038022765913047984,2.1080219604669505e+40,1.4041332292767298e+44,8.015282554239935e+37,8.015282554239935e+37,5.708349027797464e-07,5.708349027797464e-07,0.00015012976806715088,0.00016471188285435186,1.0,True,66895875885665.61,4.2160439209339005e+40,1.2539154121470622e+34,102.17674438282907,2.172483685222804e+36,16467098.627485948,5.708349027797464e-07,1.547206233657651e-08,3.5271397198334045e-08,9.560054115354924e-10,True,star_forming
0.0,0.0,Output19,8936,17374,False,7.700612711654803e-07,17646968927.632645,10.246670120995878,390432171.6705629,0.39043217167056293,-10.655124524595136,1066696.9908821618,312.47048262401233,1.969313147180928e+19,0.0034088810487484657,0.0034088810487484657,1.7699303895833602e+40,1.472041847417383e+44,6.033482162654705e+37,6.033482162654705e+37,4.098716468720043e-07,4.098716468720043e-07,0.00012023641805350889,0.00013191498968011608,1.0,True,56166892892144.766,3.53986077916672e+40,9.475554758423511e+33,103.62173335426061,1.5609661376782198e+36,17516678.992410753,4.098716468720043e-07,1.0604088059159795e-08,2.4959574389398092e-08,6.457473376463628e-10,True,star_forming
0.0,0.0,Output19,8136,17374,False,7.700612711654803e-07,10551769471.542212,10.023325294447826,297120519.159553,0.297120519159553,-10.550392649207438,515511.8781122755,60.82028979514517,3.8331363430911534e+18,0.0014777710086521262,0.0014777710086521262,3.445051139157481e+39,7.114063917949402e+43,5.090996696770907e+36,5.090996696770907e+36,7.156242557683351e-08,7.156242557683351e-08,4.842592333849176e-05,5.312953663177434e-05,1.0,True,10932510085132.146,6.890102278314961e+39,7.891006107302374e+32,88.7059748570157,8.31029054372353e+34,8840170.890092835,7.156242557683351e-08,1.1681495470902286e-09,4.173141093089884e-09,6.812028573015107e-11,True,star_forming
0.0,0.0,Output19,1,17374,True,7.700612711654803e-07,330294232229.4878,11.518900989880402,18778230.00272651,0.01877823000272651,-13.245246335724312,27025423.529333293,838.8826875901841,5.286972042097357e+19,0.000313620862414207,0.000313620862414207,4.751693502671768e+40,3.729508447047994e+45,1.4902302142359038e+37,1.4902302142359038e+37,3.99578184469715e-09,3.99578184469715e-09,1.2740803701444518e-05,1.3978318848823938e-05,1.0,True,150790031964867.53,9.503387005343533e+40,2.1801422113778025e+33,195.3696689340169,2.7568433673870223e+35,285259053.9562756,3.99578184469715e-09,7.391975126290806e-11,3.7856010242645436e-10,7.003152248304338e-12,True,quiescent
0.0,0.0,Output19,17111,17373,False,7.701973469334515e-07,182876176884.5141,11.262157134008586,219485256.7395831,0.2194852567395831,-11.920751780873216,20760924.706996728,229.1351407709118,1.4441007080475933e+19,0.00011182174523572522,0.00011182174523572522,1.2978929899752794e+40,2.865007609565548e+45,1.4513265926824936e+36,1.4513265926824936e+36,5.065698910665629e-10,5.065698910665629e-10,4.5301554719852655e-06,4.970169787246236e-06,1.0,True,41187278879689.33,2.5957859799505583e+40,2.376043195984302e+32,154.20190007320068,2.0160816254428797e+34,100707730.6306393,5.065698910665629e-10,7.036915429863726e-12,1.0442951401453584e-10,1.4506619352264213e-12,True,quiescent
0.0,0.0,Output19,15712,17373,False,7.701973469334515e-07,54009632308.51745,10.73247122066343,1209223572.7331774,1.2092235727331775,-10.649964615892221,6764285.992897558,0.2582661015384305,1.6276955985080654e+16,4.202687616769433e-07,4.202687616769433e-07,1.4628998485662477e+37,9.33471467019863e+44,6.148111078143248e+30,6.148111078143248e+30,6.586287096456505e-15,6.586287096456505e-15,1.567160754507689e-08,1.7193791873104755e-08,1.0,True,46423599249.96663,2.9257996971324944e+37,9.878339655920252e+26,114.1280162306643,9.010047212727304e+27,26791313.12308875,6.586287096456505e-15,9.652193485347937e-18,1.662909516494291e-15,2.4369913073580944e-18,True,star_forming
0.0,0.0,Output19,14642,17373,False,7.701973469334515e-07,109563101732.55154,11.039664318637268,707928410.3376853,0.7079284103376854,-11.189674977003007,13246780.941190528,0.04333358423258153,2731054672014549.5,3.4328502925562824e-08,3.4328502925562824e-08,2.454549529886457e+36,1.8280557698842926e+45,8.426101071764609e+28,8.426101071764609e+28,4.6093238568416006e-17,4.6093238568416006e-17,1.3427104196289473e-09,1.473127975834339e-09,1.0,True,7789256648.45215,4.909099059772914e+36,1.362218995722786e+25,144.87182885967783,5.746605442957402e+25,76523947.81595647,4.6093238568416006e-17,3.1435613385696295e-20,7.979032075740922e-18,5.441704148272459e-21,True,star_forming
0.0,0.0,Output19,14304,17373,False,7.701973469334515e-07,44129621767.33591,10.644730205148011,455769767.2016328,0.4557697672016328,-10.985984691616009,3554980.262195955,258.47850689688863,1.6290342614801023e+19,0.0009123545520540974,0.0009123545520540974,1.464102978844949e+40,4.905872761830418e+44,1.3357810174251532e+37,1.3357810174251532e+37,2.7228203467037396e-08,2.7228203467037396e-08,2.9843884053337763e-05,3.274262258177561e-05,1.0,True,46461779333147.77,2.928205957689898e+40,2.0732778649349012e+33,126.35475644971706,2.598100000629896e+35,41924803.617700666,2.7228203467037396e-08,5.295897645051286e-10,2.308793781910674e-09,4.490614141080598e-11,True,star_forming
0.0,0.0,Output19,13283,17373,False,7.701973469334515e-07,10189667710.794075,10.008160021717758,288555714.71252453,0.28855571471252456,-10.547930341986476,627908.5932891249,47.31315403327142,2.981862974379956e+18,0.0009507307174587306,0.0009507307174587306,2.679964790507556e+39,8.665138587389923e+43,2.5479248480433853e+36,2.5479248480433853e+36,2.9404317338343468e-08,2.9404317338343468e-08,3.0928123808748036e-05,3.393217461984502e-05,1.0,True,8504588441955.086,5.359929581015111e+39,4.04050958082145e+32,74.73289268631466,3.7721994399937196e+34,4158339.154006617,2.9404317338343468e-08,4.353305376423259e-10,4.440047541277796e-09,6.57348463853452e-11,True,star_forming
