evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,2,41.25,41.375,41.5,0.004374592668299956,0.00011608851675423191,8.71436167294214e-05,0.011524867813187484,0.008651317905076459,0.0018998614564170932,5.0416602238696114e-05,3.7845991878679615e-05,0.011524867813187484,0.008651317905076459,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,3,41.5,41.625,41.75,0.0014294453255783357,6.636292236554588e-05,4.720070998508139e-05,0.020162401786629952,0.014340533017688468,0.0006208002170810683,2.882105098633047e-05,2.0499007888436565e-05,0.020162401786629956,0.014340533017688471,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,4,41.75,41.875,42.0,0.0002653296499701751,2.859112349611971e-05,1.9484909836660685e-05,0.046798264600940574,0.03189311418228357,0.00011523120286736834,1.2416967165779198e-05,8.462188822444125e-06,0.046798264600940574,0.03189311418228356,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,5,42.0,42.125,42.25,8.068117105458355e-05,1.577634464615368e-05,1.114050905963645e-05,0.08492166554936499,0.05996766713909056,3.5039387382497995e-05,6.851579424428452e-06,4.838261610193294e-06,0.084921665549365,0.05996766713909056,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,6,42.25,42.375,42.5,4.3739161010970096e-05,1.1612869251942402e-05,8.045189261456894e-06,0.11530639634165836,0.07988222044866637,1.8995676270142167e-05,5.043405035182528e-06,3.4939813021180265e-06,0.11530639634165836,0.07988222044866637,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,7,42.5,42.625,42.75,2.2530347608680006e-05,8.327045503066308e-06,5.4914481099478565e-06,0.1605119448377148,0.10585303224037212,9.78480564181185e-06,3.6163899125389845e-06,2.3849056118083955e-06,0.1605119448377148,0.10585303224037214,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,8,42.75,42.875,43.0,1.8798064276150163e-05,7.597927436860555e-06,5.962474433115998e-06,0.17553605048134466,0.13775193587761367,8.16389558559466e-06,3.299737959729856e-06,2.589469744791497e-06,0.17553605048134463,0.13775193587761364,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,9,43.0,43.125,43.25,1.0200329614441815e-06,1.7727681822445867e-06,6.471655600743037e-07,0.7547829024587978,0.27554053863138595,4.429946865146404e-07,7.699034392424823e-07,2.810604316180975e-07,0.7547829024587978,0.27554053863138595,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,0,41.0,41.125,41.25,0.007047735500276056,0.00014734978590186045,0.00011175313770322294,0.009079966029414268,0.00688643480419816,0.003060792637683545,6.399319892680355e-05,4.8533771039883956e-05,0.009079966029414266,0.006886434804198159,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,1,41.25,41.375,41.5,0.004274959703393042,0.00011476611839436715,8.582707034670608e-05,0.011659125555866418,0.0087191986909051,0.00185659140954236,4.9842291928128936e-05,3.727422304949666e-05,0.011659125555866418,0.0087191986909051,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,2,41.5,41.625,41.75,0.001514508950429213,6.830888435877828e-05,4.78135005004221e-05,0.019587980337506316,0.013710806675607186,0.0006577428799644927,2.966617154198475e-05,2.0765139427811685e-05,0.019587980337506316,0.013710806675607186,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,3,41.75,41.875,42.0,0.0003970317494033603,3.4974523399838276e-05,2.4091997263302364e-05,0.038256997186173564,0.026353110261846245,0.00017242869790627406,1.5189242519745922e-05,1.0463021469480461e-05,0.038256997186173564,0.026353110261846245,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,4,42.0,42.125,42.25,0.00014179352651761534,2.0902134599185358e-05,1.477701364026049e-05,0.06402042419967245,0.045260003334333776,6.158014613620275e-05,9.07768171642524e-06,6.417575482974214e-06,0.06402042419967247,0.04526000333433377,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,5,42.25,42.375,42.5,5.115445848686152e-05,1.2558188307229392e-05,8.109719931250997e-06,0.10661733201481262,0.0688504329847948,2.2216099045592924e-05,5.453951884531663e-06,3.522006615923127e-06,0.1066173320148126,0.0688504329847948,0.88,1.09,
